,article_id,authorid,authorname,authorurl,paperId,doi,title,citing_venue,year,intent,isInfluential
385,10.1177/154407370301700121,4068517,F. Chiappelli,,2d124b778c58ce46b2687a42244c09aae4b16443,10.1007/978-1-4939-7290-6_18,Molecular Mechanisms of Cognitive Impairment in Patients with HIV Infection: Application of Bioinformatics and Data Mining,,2017,,False
386,10.1177/154407370301700121,2080425999,B. Orlando,,2d124b778c58ce46b2687a42244c09aae4b16443,10.1007/978-1-4939-7290-6_18,Molecular Mechanisms of Cognitive Impairment in Patients with HIV Infection: Application of Bioinformatics and Data Mining,,2017,,False
387,10.1177/154407370301700121,2664563,V. Sivozhelezov,,2d124b778c58ce46b2687a42244c09aae4b16443,10.1007/978-1-4939-7290-6_18,Molecular Mechanisms of Cognitive Impairment in Patients with HIV Infection: Application of Bioinformatics and Data Mining,,2017,,False
388,10.1177/154407370301700121,46507733,R. Eggenhöffner,,2d124b778c58ce46b2687a42244c09aae4b16443,10.1007/978-1-4939-7290-6_18,Molecular Mechanisms of Cognitive Impairment in Patients with HIV Infection: Application of Bioinformatics and Data Mining,,2017,,False
389,10.1177/154407370301700121,1390903863,Simin Li,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
390,10.1177/154407370301700121,2454198,Xiujie Chen,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
391,10.1177/154407370301700121,49544133,Xiangqiong Liu,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
392,10.1177/154407370301700121,145402427,Yang Yu,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
393,10.1177/154407370301700121,145657787,H. Pan,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
394,10.1177/154407370301700121,143873212,R. Haak,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
395,10.1177/154407370301700121,2150555635,Jana Schmidt,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
396,10.1177/154407370301700121,3547356,D. Ziebolz,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
397,10.1177/154407370301700121,5217692,G. Schmalz,,53c06e8afdbb895418cf385a020984aae9cb07d8,10.1016/j.oraloncology.2017.07.026,Complex integrated analysis of lncRNAs-miRNAs-mRNAs in oral squamous cell carcinoma.,Oral oncology,2017,,False
398,10.1177/154407370301700121,146189629,A. Shafana,,603cacd7275778f0a9a537aad50dca75d9a8046d,,Critical analysis on the use of computational tools for the genomic analysis of oral Carcinoma,,2017,background,False
399,10.1177/154407370301700121,146853645,G. Uwanthika,,603cacd7275778f0a9a537aad50dca75d9a8046d,,Critical analysis on the use of computational tools for the genomic analysis of oral Carcinoma,,2017,background,False
400,10.1177/154407370301700121,10357911,Poornima Govindraju,,52d2ef510909db2bb39d6504e98fb5078fe5f982,10.15713/INS.JCRI.65,Implications of genomics in oral health,,2015,background,False
401,10.1177/154407370301700121,40267544,P. Chandra,,52d2ef510909db2bb39d6504e98fb5078fe5f982,10.15713/INS.JCRI.65,Implications of genomics in oral health,,2015,background,False
402,10.1177/154407370301700121,87622479,G. Eng,,8b1f47782b88f3437d10fa6071feb1b320e2ef50,10.1111/j.1601-0825.2011.01876.x,Genome technologies and personalized dental medicine.,Oral diseases,2012,,False
403,10.1177/154407370301700121,2107790632,A. Chen,,8b1f47782b88f3437d10fa6071feb1b320e2ef50,10.1111/j.1601-0825.2011.01876.x,Genome technologies and personalized dental medicine.,Oral diseases,2012,,False
404,10.1177/154407370301700121,32692234,T. Vess,,8b1f47782b88f3437d10fa6071feb1b320e2ef50,10.1111/j.1601-0825.2011.01876.x,Genome technologies and personalized dental medicine.,Oral diseases,2012,,False
405,10.1177/154407370301700121,3013441,G. Ginsburg,,8b1f47782b88f3437d10fa6071feb1b320e2ef50,10.1111/j.1601-0825.2011.01876.x,Genome technologies and personalized dental medicine.,Oral diseases,2012,,False
406,10.1177/154407370301700121,46938986,M. Rasheed,,c6c34a90ec8e911fdcc617dadcdd8ae2842792e5,,Proteomics: A tool for better understanding of celiac disease,,2011,,False
407,10.1177/154407370301700121,47115672,J. J. Mans,,5197a991b946d62642942fbba897bbe490a284bc,10.1111/j.1600-0757.2009.00322.x,Cellular and bacterial profiles associated with oral epithelium-microbiota interactions.,Periodontology 2000,2010,methodology,False
408,10.1177/154407370301700121,9201110,E. Hendrickson,,5197a991b946d62642942fbba897bbe490a284bc,10.1111/j.1600-0757.2009.00322.x,Cellular and bacterial profiles associated with oral epithelium-microbiota interactions.,Periodontology 2000,2010,methodology,False
409,10.1177/154407370301700121,144668667,M. Hackett,,5197a991b946d62642942fbba897bbe490a284bc,10.1111/j.1600-0757.2009.00322.x,Cellular and bacterial profiles associated with oral epithelium-microbiota interactions.,Periodontology 2000,2010,methodology,False
410,10.1177/154407370301700121,2135121,R. Lamont,,5197a991b946d62642942fbba897bbe490a284bc,10.1111/j.1600-0757.2009.00322.x,Cellular and bacterial profiles associated with oral epithelium-microbiota interactions.,Periodontology 2000,2010,methodology,False
411,10.1177/154407370301700121,4187428,A. Chattopadhyay,,9f8ca342a7d8c8eaa7054a44757d674e905b92ff,10.4018/978-1-60566-733-1.CH003,Systems Approach to Understanding Oral Diseases,,2010,,False
412,10.1177/154407370301700121,91407203,Torres Urquidy,,c5ba63d4774544a78f105eb6e7f1683f76a9b2cb,,Las tecnologías de la información y su influencia en la educación médico-odontológica,,2010,,False
413,10.1177/154407370301700121,71833016,M. Humberto,,c5ba63d4774544a78f105eb6e7f1683f76a9b2cb,,Las tecnologías de la información y su influencia en la educación médico-odontológica,,2010,,False
414,10.1177/154407370301700121,3160738,L. Giacomelli,,e4d386a8c78814ba8db91b9072e927696c2dd1ab,10.2174/1874210601004020067,Bioinformatics and Data Mining Studies in Oral Genomics and Proteomics: New Trends and Challenges,The open dentistry journal,2010,background,False
415,10.1177/154407370301700121,5565810,U. Covani,,e4d386a8c78814ba8db91b9072e927696c2dd1ab,10.2174/1874210601004020067,Bioinformatics and Data Mining Studies in Oral Genomics and Proteomics: New Trends and Challenges,The open dentistry journal,2010,background,False
416,10.1177/154407370301700121,5949140,J. Meurman,,fc9372cd941654cd0da0e98e8862aaf967f52abc,10.3402/jom.v2i0.5195,Oral microbiota and cancer,Journal of oral microbiology,2010,background,False
417,10.1177/154407370301700121,77125768,F. Carini,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
418,10.1177/154407370301700121,52111128,M. Ciaravino,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
419,10.1177/154407370301700121,2068700224,D. Lauritano,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
420,10.1177/154407370301700121,40198314,G. Porcaro,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
421,10.1177/154407370301700121,105057183,M. Baldoni,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
422,10.1177/154407370301700121,49838520,R. Gaini,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
423,10.1177/154407370301700121,48181969,R. Borloni,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
424,10.1177/154407370301700121,114338995,L. Sbordone,,c38ab78a8e2868deb5e4c332a9d4b6121d20c849,,Dalla prevenzione alla riabilitazione funzionale del paziente affetto da cancro orale,,2009,,False
425,10.1177/154407370301700121,2096036971,P. M. Crum,,65e0895f2130e0f643620d06e0d695dc54f6f971,10.1016/B978-0-323-03697-9.50015-6,"CHAPTER 11 – Oral Cancer: Prevention, Management, and Treatment",,2007,,False
426,10.1177/154407370301700121,87069778,D. DesRosiers,,65e0895f2130e0f643620d06e0d695dc54f6f971,10.1016/B978-0-323-03697-9.50015-6,"CHAPTER 11 – Oral Cancer: Prevention, Management, and Treatment",,2007,,False
427,10.1177/154407370301700121,4992941,C. Ramseier,,65e0895f2130e0f643620d06e0d695dc54f6f971,10.1016/B978-0-323-03697-9.50015-6,"CHAPTER 11 – Oral Cancer: Prevention, Management, and Treatment",,2007,,False
428,10.1177/154407370301700121,80099849,Paul E. Vankevich,,65e0895f2130e0f643620d06e0d695dc54f6f971,10.1016/B978-0-323-03697-9.50015-6,"CHAPTER 11 – Oral Cancer: Prevention, Management, and Treatment",,2007,,False
429,10.1177/154407370301700121,5341028,R. Ralhan,,b70943aba3baa61b4ec8d94745c5b3227d2221ad,10.1080/09723757.2007.11885985,Diagnostic Potential of Genomic and Proteomic Signatures in Oral Cancer,,2007,,False
430,10.1177/154407370301700121,2281872,D. Polónia,,0f680c9cf09c0ad84e77d6822e9acc9795b61568,10.1007/11946465_21,A Prospective Study on the Integration of Microarray Data in HIS/EPR,ISBMDA,2006,background,False
431,10.1177/154407370301700121,7522496,Joel P. Arrais,,0f680c9cf09c0ad84e77d6822e9acc9795b61568,10.1007/11946465_21,A Prospective Study on the Integration of Microarray Data in HIS/EPR,ISBMDA,2006,background,False
432,10.1177/154407370301700121,145412735,J. Oliveira,,0f680c9cf09c0ad84e77d6822e9acc9795b61568,10.1007/11946465_21,A Prospective Study on the Integration of Microarray Data in HIS/EPR,ISBMDA,2006,background,False
433,10.1177/154407370301700121,2059283205,Miguel Humberto Torres-Urquidy,,4f285c3468c5d87ccc657d95c187c705ce50f608,,Las tecnologías de la información y su influencia en la educación médico-odontológica,,2006,,False
434,10.1177/154407370301700121,2052735172,P. Picasso,,4f285c3468c5d87ccc657d95c187c705ce50f608,,Las tecnologías de la información y su influencia en la educación médico-odontológica,,2006,,False
435,10.1177/154407370301700121,34269429,E. Rhodes,,695e8114dde938c0a4f8fd5c2c33a2b3be3790ae,,Genetic and molecular characterization of the iron acquisition systems of Actinobacillus actinomycetemcomitans.,,2006,,False
436,10.1177/154407370301700118,2115895919,Jessica Chen,,2f26644775ca3c0d6bb921ad4519e39308cee19e,10.1007/978-3-030-71051-4_50,An Altmetric Study on Dental Informatics,Advances in Computer Vision and Computational Biology,2021,,False
437,10.1177/154407370301700118,1771854,Qiping Zhang,,2f26644775ca3c0d6bb921ad4519e39308cee19e,10.1007/978-3-030-71051-4_50,An Altmetric Study on Dental Informatics,Advances in Computer Vision and Computational Biology,2021,,False
438,10.1177/154407370301700118,2143160759,Anshu Vij,,675924b5f856b4a420ed6594c8e0e05a1dc3a060,,A New Hope-Teledentistry,,2021,background,False
439,10.1177/154407370301700118,2110781607,Richa Sharma,,675924b5f856b4a420ed6594c8e0e05a1dc3a060,,A New Hope-Teledentistry,,2021,background,False
440,10.1177/154407370301700118,2143143731,Upma Jawa,,675924b5f856b4a420ed6594c8e0e05a1dc3a060,,A New Hope-Teledentistry,,2021,background,False
441,10.1177/154407370301700118,6740876,D. Dalessandri,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
442,10.1177/154407370301700118,2086918385,Linda Sangalli,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
443,10.1177/154407370301700118,5587486,I. Tonni,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
444,10.1177/154407370301700118,5493145,L. Laffranchi,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
445,10.1177/154407370301700118,152935537,S. Bonetti,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
446,10.1177/154407370301700118,2091888847,L. Visconti,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
447,10.1177/154407370301700118,1770927,A. Signoroni,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
448,10.1177/154407370301700118,34540956,C. Paganelli,,959fbf1882cb3054c08d0a7f4247c5087793023b,10.3390/dj9050047,Attitude towards Telemonitoring in Orthodontists and Orthodontic Patients,Dentistry journal,2021,background,False
449,10.1177/154407370301700118,6221000,Shantanu Deshpande,,e6f4cb2c313f91094588acad1587534c64b3447a,10.1155/2021/8859746,Teledentistry: A Boon Amidst COVID-19 Lockdown—A Narrative Review,International journal of telemedicine and applications,2021,background,False
450,10.1177/154407370301700118,4477973,D. Patil,,e6f4cb2c313f91094588acad1587534c64b3447a,10.1155/2021/8859746,Teledentistry: A Boon Amidst COVID-19 Lockdown—A Narrative Review,International journal of telemedicine and applications,2021,background,False
451,10.1177/154407370301700118,5470870,Amol Dhokar,,e6f4cb2c313f91094588acad1587534c64b3447a,10.1155/2021/8859746,Teledentistry: A Boon Amidst COVID-19 Lockdown—A Narrative Review,International journal of telemedicine and applications,2021,background,False
452,10.1177/154407370301700118,2095118260,P. Bhanushali,,e6f4cb2c313f91094588acad1587534c64b3447a,10.1155/2021/8859746,Teledentistry: A Boon Amidst COVID-19 Lockdown—A Narrative Review,International journal of telemedicine and applications,2021,background,False
453,10.1177/154407370301700118,3623130,F. Katge,,e6f4cb2c313f91094588acad1587534c64b3447a,10.1155/2021/8859746,Teledentistry: A Boon Amidst COVID-19 Lockdown—A Narrative Review,International journal of telemedicine and applications,2021,background,False
454,10.1177/154407370301700118,2149172935,Xin Zhang,,ed1346b9a7c7f68e8db60b12ae93ae426d02765a,10.1155/2021/6684448,Mobile Information Systems Usage and Doctor-Patient Relationships: An Empirical Study in China,Mob. Inf. Syst.,2021,,False
455,10.1177/154407370301700118,2115376834,Liang Ma,,ed1346b9a7c7f68e8db60b12ae93ae426d02765a,10.1155/2021/6684448,Mobile Information Systems Usage and Doctor-Patient Relationships: An Empirical Study in China,Mob. Inf. Syst.,2021,,False
456,10.1177/154407370301700118,6925778,Yanbo Ma,,ed1346b9a7c7f68e8db60b12ae93ae426d02765a,10.1155/2021/6684448,Mobile Information Systems Usage and Doctor-Patient Relationships: An Empirical Study in China,Mob. Inf. Syst.,2021,,False
457,10.1177/154407370301700118,48520620,X. Yang,,ed1346b9a7c7f68e8db60b12ae93ae426d02765a,10.1155/2021/6684448,Mobile Information Systems Usage and Doctor-Patient Relationships: An Empirical Study in China,Mob. Inf. Syst.,2021,,False
458,10.1177/154407370301700118,2036841007,S. Save,,7ebec7edc107f99fa83b236c95692b0d2bcaa957,10.25259/jgoh_30_2020,An overview of teledentistry with a cross-sectional study on relevant knowledge and attitude of dentists in Mumbai,,2020,,False
459,10.1177/154407370301700118,16537652,Sanpreet Singh,,7ebec7edc107f99fa83b236c95692b0d2bcaa957,10.25259/jgoh_30_2020,An overview of teledentistry with a cross-sectional study on relevant knowledge and attitude of dentists in Mumbai,,2020,,False
460,10.1177/154407370301700118,46677375,D. Kalra,,7ebec7edc107f99fa83b236c95692b0d2bcaa957,10.25259/jgoh_30_2020,An overview of teledentistry with a cross-sectional study on relevant knowledge and attitude of dentists in Mumbai,,2020,,False
461,10.1177/154407370301700118,2035883355,S. Jhaveri,,7ebec7edc107f99fa83b236c95692b0d2bcaa957,10.25259/jgoh_30_2020,An overview of teledentistry with a cross-sectional study on relevant knowledge and attitude of dentists in Mumbai,,2020,,False
462,10.1177/154407370301700118,2036826416,Sanket Keshav Avhad,,7ebec7edc107f99fa83b236c95692b0d2bcaa957,10.25259/jgoh_30_2020,An overview of teledentistry with a cross-sectional study on relevant knowledge and attitude of dentists in Mumbai,,2020,,False
463,10.1177/154407370301700118,1816709524,A.J. Tella,,00885965542ee19b6c1ded3661b47f0ccfcc4fad,,POTENTIAL OF TELEDENTISTRY IN THE DELIVERY OF ORAL HEALTH SERVICES IN DEVELOPING COUNTRIES,Annals of Ibadan postgraduate medicine,2019,,False
464,10.1177/154407370301700118,12975687,O. M. Olanloye,,00885965542ee19b6c1ded3661b47f0ccfcc4fad,,POTENTIAL OF TELEDENTISTRY IN THE DELIVERY OF ORAL HEALTH SERVICES IN DEVELOPING COUNTRIES,Annals of Ibadan postgraduate medicine,2019,,False
465,10.1177/154407370301700118,47241701,O. Ibiyemi,,00885965542ee19b6c1ded3661b47f0ccfcc4fad,,POTENTIAL OF TELEDENTISTRY IN THE DELIVERY OF ORAL HEALTH SERVICES IN DEVELOPING COUNTRIES,Annals of Ibadan postgraduate medicine,2019,,False
466,10.1177/154407370301700118,2091558804,Teenu Vijayan,,7b7b021fab3d8a3817ac320214425839b7f7981e,,Dental Informatics-A Paradigm Shift in Dentistry,,2019,,False
467,10.1177/154407370301700118,87311474,Swetalin Das,,7b7b021fab3d8a3817ac320214425839b7f7981e,,Dental Informatics-A Paradigm Shift in Dentistry,,2019,,False
468,10.1177/154407370301700118,2091558804,Teenu Vijayan,,a48249ecafb3d2dc42bc8828a75ad42fdaa3914c,,Dental Informatics-A Paradigm Shift in Dentistry Dr,,2019,,False
469,10.1177/154407370301700118,87311474,Swetalin Das,,a48249ecafb3d2dc42bc8828a75ad42fdaa3914c,,Dental Informatics-A Paradigm Shift in Dentistry Dr,,2019,,False
470,10.1177/154407370301700118,9378154,Tim Peter,,cbbc1a814c4800a2302b69d2d94862312a02f722,10.4103/hmj.hmj_26_18,Digital dentistry,Hamdan Medical Journal,2019,,False
471,10.1177/154407370301700118,25056752,D. Cherian,,cbbc1a814c4800a2302b69d2d94862312a02f722,10.4103/hmj.hmj_26_18,Digital dentistry,Hamdan Medical Journal,2019,,False
472,10.1177/154407370301700118,1394197296,J. Armfield,,94f5280803aa764acc85c9770c33a7267fd6ed6a,10.1111/adj.12514,Do people trust dentists? Development of the Dentist Trust Scale,Australian dental journal,2017,background,False
473,10.1177/154407370301700118,8094009,M. Ketting,,94f5280803aa764acc85c9770c33a7267fd6ed6a,10.1111/adj.12514,Do people trust dentists? Development of the Dentist Trust Scale,Australian dental journal,2017,background,False
474,10.1177/154407370301700118,6788619,S. Chrisopoulos,,94f5280803aa764acc85c9770c33a7267fd6ed6a,10.1111/adj.12514,Do people trust dentists? Development of the Dentist Trust Scale,Australian dental journal,2017,background,False
475,10.1177/154407370301700118,1405874014,S. Baker,,94f5280803aa764acc85c9770c33a7267fd6ed6a,10.1111/adj.12514,Do people trust dentists? Development of the Dentist Trust Scale,Australian dental journal,2017,background,False
476,10.1177/154407370301700118,143907930,Bhagavathi Prasad,,d5508b10b6ff5212d11f77421f826ffa2bd9cf19,10.4034/PBOCI.2017.171.39,"Health Information Technology (HIT): A Hit or Miss in Private Dental Practice in Chennai, Tamil Nadu, India – A Cross Sectional Survey",,2017,background,False
477,10.1177/154407370301700118,83143725,Tapas Kumar Mahato,,d5508b10b6ff5212d11f77421f826ffa2bd9cf19,10.4034/PBOCI.2017.171.39,"Health Information Technology (HIT): A Hit or Miss in Private Dental Practice in Chennai, Tamil Nadu, India – A Cross Sectional Survey",,2017,background,False
478,10.1177/154407370301700118,48608489,G. Rajendran,,d5508b10b6ff5212d11f77421f826ffa2bd9cf19,10.4034/PBOCI.2017.171.39,"Health Information Technology (HIT): A Hit or Miss in Private Dental Practice in Chennai, Tamil Nadu, India – A Cross Sectional Survey",,2017,background,False
479,10.1177/154407370301700118,39452580,J. John,,d5508b10b6ff5212d11f77421f826ffa2bd9cf19,10.4034/PBOCI.2017.171.39,"Health Information Technology (HIT): A Hit or Miss in Private Dental Practice in Chennai, Tamil Nadu, India – A Cross Sectional Survey",,2017,background,False
480,10.1177/154407370301700118,83966530,Kamolchanok Laorujiralai,,12719d4cfd1f52d45a11dfcdcaa97647def6fd6b,10.7912/C28G61,Dentist-patient communication: How do patients make sense of oral health information and translate it into action?,,2016,background,True
481,10.1177/154407370301700118,118319215,Majid Salman Al-Mohaidaly,,6c4e941bd5fc5ecf0b0a494800275cf6bd8ce18d,10.4172/2247-2452.C1.027,Electronic dentistry: An essential shift of the future,,2016,background,False
482,10.1177/154407370301700118,51316956,S. Nambiar,,77f9900425e734b562bc8404bb11bb9c317d27b9,,CONCEPTS OF DENTAL INFORMATICS AND MACHINE LEARNING IN ORAL HEALTH CARE,,2016,background,True
483,10.1177/154407370301700118,1565605825,Aluckal Eby,,f80460cb833f2312aac198d1ef9183bb3825b487,,Teledentistry In Practice – An Update ”,,2016,background,False
484,10.1177/154407370301700118,2097784582,Lakshmanan Sanju,,f80460cb833f2312aac198d1ef9183bb3825b487,,Teledentistry In Practice – An Update ”,,2016,background,False
485,10.1177/154407370301700118,2091081376,C. Shilpa,,f80460cb833f2312aac198d1ef9183bb3825b487,,Teledentistry In Practice – An Update ”,,2016,background,False
486,10.1177/154407370301700118,36577724,Anjali Ganesh,,78eed853247f086edf0facf074199c2e6e9b66a6,,Human Values – a Missing Link in Doctor Patient Relationship,,2015,background,False
487,10.1177/154407370301700118,5708102,M. Baheti,,cc570d31267a8705bec8abf07a41baa339f75a02,,T eledentistry : A N eed of the E ra,,2015,,False
488,10.1177/154407370301700118,13147441,Saurabh D Bagrecha,,cc570d31267a8705bec8abf07a41baa339f75a02,,T eledentistry : A N eed of the E ra,,2015,,False
489,10.1177/154407370301700118,153184856,N. Toshniwal,,cc570d31267a8705bec8abf07a41baa339f75a02,,T eledentistry : A N eed of the E ra,,2015,,False
490,10.1177/154407370301700118,12737518,Abhijit Misal,,cc570d31267a8705bec8abf07a41baa339f75a02,,T eledentistry : A N eed of the E ra,,2015,,False
491,10.1177/154407370301700118,5708102,M. Baheti,,96cc963cde1d5591bd7ea69b72728b98619eb772,,Teledentistry: A Need of the Era,,2014,,False
492,10.1177/154407370301700118,13147441,Saurabh D Bagrecha,,96cc963cde1d5591bd7ea69b72728b98619eb772,,Teledentistry: A Need of the Era,,2014,,False
493,10.1177/154407370301700118,3836278,N. Toshniwal,,96cc963cde1d5591bd7ea69b72728b98619eb772,,Teledentistry: A Need of the Era,,2014,,False
494,10.1177/154407370301700118,12737518,Abhijit Misal,,96cc963cde1d5591bd7ea69b72728b98619eb772,,Teledentistry: A Need of the Era,,2014,,False
495,10.1177/154407370301700118,2773970,J. Fricton,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
496,10.1177/154407370301700118,1830396515,Neil Johnson,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
497,10.1177/154407370301700118,3745773,D. Rindal,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
498,10.1177/154407370301700118,2520859,W. Rush,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
499,10.1177/154407370301700118,2626743,Gabriela Vazquez,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
500,10.1177/154407370301700118,4810540,Chris Enstad,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
501,10.1177/154407370301700118,21775439,Sheryl M Kane,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
502,10.1177/154407370301700118,103172352,Gopikrishna Kunisetty,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
503,10.1177/154407370301700118,2103682137,M. Jurkovich,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
504,10.1177/154407370301700118,152666575,N. Rhodus,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
505,10.1177/154407370301700118,2039170611,Bryan Kim,,ae96b4679f7b3fac0cf9b93c7dc7ae81375eba4d,,Project Title : Decision Support to Improve Dental Care for Medically Compromised Patients,,2014,,False
506,10.1177/154407370301700118,66947517,Ahmed Al Barrak,,00cd5e7281d6e5165846bdab8bee4abfa23c440c,10.12816/0027182,Assessment of Skills and Attitude of Dental Students and Interns Toward E-Learning in KSU,,2013,,False
507,10.1177/154407370301700118,66276631,Rua’a Al Yami,,00cd5e7281d6e5165846bdab8bee4abfa23c440c,10.12816/0027182,Assessment of Skills and Attitude of Dental Students and Interns Toward E-Learning in KSU,,2013,,False
508,10.1177/154407370301700118,152285639,R. Up,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
509,10.1177/154407370301700118,36577724,Anjali Ganesh,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
510,10.1177/154407370301700118,4245781,B. Unnikrishnan,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
511,10.1177/154407370301700118,1581939082,D. Srikanth,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
512,10.1177/154407370301700118,145032373,K. Ganesh,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
513,10.1177/154407370301700118,79399843,K. AshokShenoy,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
514,10.1177/154407370301700118,3388276,A. Kamath,,677449c317498d0e656ace82035fc4a36b0c0617,,DOCTOR PATIENT RELATIONSHIP: INFLUENCE OF GENDER AND ROLE,,2013,,False
